"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","YGMA07L1_ST","Labour force males","A","Annual","2012","2012",,,"0","Units",,,1218.125,,
"IRL","Ireland","YGMA07L1_ST","Labour force males","A","Annual","2013","2013",,,"0","Units",,,1226.45,,
"IRL","Ireland","YGMA07L1_ST","Labour force males","A","Annual","2014","2014",,,"0","Units",,,1233.725,,
"IRL","Ireland","YGMA07L1_ST","Labour force males","A","Annual","2015","2015",,,"0","Units",,,1250.525,,
"IRL","Ireland","YGMA07L1_ST","Labour force males","A","Annual","2016","2016",,,"0","Units",,,1267.525,,
"IRL","Ireland","YGMA07L1_ST","Labour force males","A","Annual","2017","2017",,,"0","Units",,,1276.7,"B","Break"
"IRL","Ireland","YGMA07L1_ST","Labour force males","A","Annual","2018","2018",,,"0","Units",,,1296.225,,
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2005","2005",,,"0","Units",,,1952,,
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2006","2006",,,"0","Units",,,2043.75,"B","Break"
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2007","2007",,,"0","Units",,,2221.35,,
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2008","2008",,,"0","Units",,,2199,,
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2009","2009",,,"0","Units",,,2015.15,,
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2010","2010",,,"0","Units",,,1925.575,,
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2011","2011",,,"0","Units",,,1888.475,,
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2012","2012",,,"0","Units",,,1880.45,,
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2013","2013",,,"0","Units",,,1937.775,,
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2014","2014",,,"0","Units",,,1988.775,,
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2015","2015",,,"0","Units",,,2057.35,,
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2016","2016",,,"0","Units",,,2132.25,,
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2017","2017",,,"0","Units",,,2194.15,"B","Break"
"IRL","Ireland","YGTT08L1_ST","Employment","A","Annual","2018","2018",,,"0","Units",,,2257.55,,
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2005","2005",,,"0","Units",,,828.2,,
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2006","2006",,,"0","Units",,,864.875,"B","Break"
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2007","2007",,,"0","Units",,,956.05,,
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2008","2008",,,"0","Units",,,967.2,,
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2009","2009",,,"0","Units",,,924.55,,
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2010","2010",,,"0","Units",,,893.975,,
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2011","2011",,,"0","Units",,,879.825,,
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2012","2012",,,"0","Units",,,877.7,,
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2013","2013",,,"0","Units",,,893.2,,
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2014","2014",,,"0","Units",,,911.4,,
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2015","2015",,,"0","Units",,,941,,
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2016","2016",,,"0","Units",,,979.1,,
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2017","2017",,,"0","Units",,,1007.625,"B","Break"
"IRL","Ireland","YGFE08L1_ST","Employment females","A","Annual","2018","2018",,,"0","Units",,,1036.25,,
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2005","2005",,,"0","Units",,,42.42828,,
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2006","2006",,,"0","Units",,,42.31804,"B","Break"
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2007","2007",,,"0","Units",,,43.03914,,
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2008","2008",,,"0","Units",,,43.98363,,
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2009","2009",,,"0","Units",,,45.87996,,
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2010","2010",,,"0","Units",,,46.42639,,
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2011","2011",,,"0","Units",,,46.58918,,
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2012","2012",,,"0","Units",,,46.675,,
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2013","2013",,,"0","Units",,,46.0941,,
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2014","2014",,,"0","Units",,,45.82721,,
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2015","2015",,,"0","Units",,,45.73845,,
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2016","2016",,,"0","Units",,,45.91863,,
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2017","2017",,,"0","Units",,,45.92325,"B","Break"
"IRL","Ireland","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2018","2018",,,"0","Units",,,45.90153,,
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2005","2005",,,"0","Units",,,1123.8,,
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2006","2006",,,"0","Units",,,1178.875,"B","Break"
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2007","2007",,,"0","Units",,,1265.325,,
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2008","2008",,,"0","Units",,,1231.85,,
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2009","2009",,,"0","Units",,,1090.6,,
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2010","2010",,,"0","Units",,,1031.575,,
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2011","2011",,,"0","Units",,,1008.625,,
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2012","2012",,,"0","Units",,,1002.775,,
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2013","2013",,,"0","Units",,,1044.575,,
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2014","2014",,,"0","Units",,,1077.4,,
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2015","2015",,,"0","Units",,,1116.35,,
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2016","2016",,,"0","Units",,,1153.125,,
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2017","2017",,,"0","Units",,,1186.475,"B","Break"
"IRL","Ireland","YGMA08L1_ST","Employment males","A","Annual","2018","2018",,,"0","Units",,,1221.275,,
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2005","2005",,,"0","Units",,,57.57172,,
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2006","2006",,,"0","Units",,,57.68196,"B","Break"
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2007","2007",,,"0","Units",,,56.96198,,
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2008","2008",,,"0","Units",,,56.01865,,
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2009","2009",,,"0","Units",,,54.12004,,
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2010","2010",,,"0","Units",,,53.57231,,
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2011","2011",,,"0","Units",,,53.4095,,
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2012","2012",,,"0","Units",,,53.32633,,
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2013","2013",,,"0","Units",,,53.9059,,
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2014","2014",,,"0","Units",,,54.17405,,
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2015","2015",,,"0","Units",,,54.26155,,
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2016","2016",,,"0","Units",,,54.0802,,
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2017","2017",,,"0","Units",,,54.07447,"B","Break"
"IRL","Ireland","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2018","2018",,,"0","Units",,,54.09736,,
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2005","2005",,,"0","Units",,,115.275,,
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2006","2006",,,"0","Units",,,115.925,"B","Break"
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2007","2007",,,"0","Units",,,116.05,,
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2008","2008",,,"0","Units",,,115.85,,
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2009","2009",,,"0","Units",,,112.3,,
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2010","2010",,,"0","Units",,,110.3,,
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2011","2011",,,"0","Units",,,107.85,,
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2012","2012",,,"0","Units",,,108.65,,
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2013","2013",,,"0","Units",,,111.85,,
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2014","2014",,,"0","Units",,,108.05,,
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2015","2015",,,"0","Units",,,109.45,,
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2016","2016",,,"0","Units",,,112.325,,
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2017","2017",,,"0","Units",,,110.375,"B","Break"
"IRL","Ireland","YGTT09L1_ST","Employment in agriculture","A","Annual","2018","2018",,,"0","Units",,,107.325,,
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2005","2005",,,"0","Units",,,5.905481,,
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2006","2006",,,"0","Units",,,5.672171,"B","Break"
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2007","2007",,,"0","Units",,,5.2243,,
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2008","2008",,,"0","Units",,,5.268304,,
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2009","2009",,,"0","Units",,,5.572786,,
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2010","2010",,,"0","Units",,,5.728159,,
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2011","2011",,,"0","Units",,,5.710957,,
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2012","2012",,,"0","Units",,,5.777872,,
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2013","2013",,,"0","Units",,,5.772084,,
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2014","2014",,,"0","Units",,,5.432992,,
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2015","2015",,,"0","Units",,,5.319951,,
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2016","2016",,,"0","Units",,,5.26791,,
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2017","2017",,,"0","Units",,,5.030422,"B","Break"
"IRL","Ireland","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2018","2018",,,"0","Units",,,4.754047,,
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2005","2005",,,"0","Units",,,538.775,,
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2006","2006",,,"0","Units",,,564.375,"B","Break"
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2007","2007",,,"0","Units",,,577.475,,
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2008","2008",,,"0","Units",,,510.15,,
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2009","2009",,,"0","Units",,,398.575,,
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2010","2010",,,"0","Units",,,346.75,,
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2011","2011",,,"0","Units",,,328.7,,
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2012","2012",,,"0","Units",,,318.875,,
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2013","2013",,,"0","Units",,,333.575,,
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2014","2014",,,"0","Units",,,343.525,,
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2015","2015",,,"0","Units",,,371.475,,
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2016","2016",,,"0","Units",,,394.325,,
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2017","2017",,,"0","Units",,,411.975,"B","Break"
"IRL","Ireland","YGTT10L1_ST","Employment in industry","A","Annual","2018","2018",,,"0","Units",,,423.2,,
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2005","2005",,,"0","Units",,,27.60118,,
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2006","2006",,,"0","Units",,,27.61468,"B","Break"
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2007","2007",,,"0","Units",,,25.99658,,
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2008","2008",,,"0","Units",,,23.19918,,
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2009","2009",,,"0","Units",,,19.77892,,
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2010","2010",,,"0","Units",,,18.00761,,
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2011","2011",,,"0","Units",,,17.40558,,
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2012","2012",,,"0","Units",,,16.95738,,
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2013","2013",,,"0","Units",,,17.21433,,
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2014","2014",,,"0","Units",,,17.2732,,
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2015","2015",,,"0","Units",,,18.05599,,
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2016","2016",,,"0","Units",,,18.49338,,
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2017","2017",,,"0","Units",,,18.77606,"B","Break"
"IRL","Ireland","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2018","2018",,,"0","Units",,,18.74599,,
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2005","2005",,,"0","Units",,,1297.95,,
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2006","2006",,,"0","Units",,,1363.45,"B","Break"
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2007","2007",,,"0","Units",,,1527.825,,
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2008","2008",,,"0","Units",,,1573,,
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2009","2009",,,"0","Units",,,1504.275,,
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2010","2010",,,"0","Units",,,1468.525,,
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2011","2011",,,"0","Units",,,1451.925,,
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2012","2012",,,"0","Units",,,1452.925,,
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2013","2013",,,"0","Units",,,1492.35,,
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2014","2014",,,"0","Units",,,1537.2,,
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2015","2015",,,"0","Units",,,1576.425,,
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2016","2016",,,"0","Units",,,1625.6,,
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2017","2017",,,"0","Units",,,1671.8,"B","Break"
"IRL","Ireland","YGTT11L1_ST","Employment in services","A","Annual","2018","2018",,,"0","Units",,,1727.025,,
"IRL","Ireland","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2005","2005",,,"0","Units",,,66.49334,,
"IRL","Ireland","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2006","2006",,,"0","Units",,,66.71315,"B","Break"
"IRL","Ireland","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2007","2007",,,"0","Units",,,68.77912,,
"IRL","Ireland","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2008","2008",,,"0","Units",,,71.53252,,
"IRL","Ireland","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2009","2009",,,"0","Units",,,74.64829,,
"IRL","Ireland","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2010","2010",,,"0","Units",,,76.26424,,
"IRL","Ireland","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2011","2011",,,"0","Units",,,76.88346,,
"IRL","Ireland","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2012","2012",,,"0","Units",,,77.26475,,
"IRL","Ireland","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2013","2013",,,"0","Units",,,77.01359,,
"IRL","Ireland","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2014","2014",,,"0","Units",,,77.29381,,
