"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.3,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.2,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-0.6,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,-0.571383839298758,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.719534130314997,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.0561062332191008,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.511877528376411,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.194558603878027,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.00158063458721792,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,-0.0319876795551239,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.263622315223702,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.130540013352226,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.473119625074302,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,-0.162675547535101,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.276463808963823,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-0.0827919107671315,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.587487676040182,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0.56387321948349,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.0347011032347332,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,-0.0727750084943374,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,0.612286301931112,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,0.05210124870117,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,0.181362898158368,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,0.256167329567286,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,0.566422417195729,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,0.247860106081322,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,0.734350569389896,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,-0.422573601780859,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,0.192940673434273,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,0.522040551744448,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,0.362807499385249,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.230769304743748,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.374307329868664,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,-0.220092646174794,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.280554638902004,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.0893088454681091,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.36244840473865,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.122564066396229,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.120586601280152,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-0.746763139664555,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.922343020863271,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.220015080659961,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.495209795420155,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,-0.5,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.603015075376874,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.599400599400622,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.397219463753702,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,-0.197823936696318,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.0991080277502368,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.396039603960396,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,-0.591715976331361,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,-0.0992063492063383,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,-0.198609731876862,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,-0.0995024875622002,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-0.697211155378487,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.90270812437312,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0.298210735586492,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,-0.198216055500496,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,0.595829195630564,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,0.0987166831194582,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,0.394477317554241,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,0.294695481335942,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,-0.391772771792339,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,-0.0983284169124987,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,-0.49212598425198,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,-0.69238377843718,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,0.796812749003985,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,0.790513833992096,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,0.392156862745098,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,-0.0976562500000109,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.195503421309873,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,-0.195121951219512,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.488758553274694,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-0.19455252918288,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,-0.292397660818725,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,-0.0977517106549257,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.195694716242662,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-0.68359374999999,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.589970501474905,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.391006842619768,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-0.389483933787753,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.299102691924239,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.397614314115308,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.396039603960396,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GP","Growth previous period","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,-0.19723865877712,,
