# CSV-File created with merge-csv.com
# -----------------------------------------------------------

﻿ref_area.label,indicator.label,source.label,time,cbc_value
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15-64",2009,8.65
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15-24",2009,18.97
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 25+",2009,5.74
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15+",2009,18.1
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15-64",2009,18.19
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15-24",2009,34.56
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 25+",2009,14.43
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15+",2010,9.96
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15-64",2010,10.07
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15-24",2010,21.54
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 25+",2010,7.07
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15+",2010,8.11
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15-64",2010,8.2
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15-24",2010,18.68
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 25+",2010,5.42
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15+",2010,19.1
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15-64",2010,19.24
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15-24",2010,37.57
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 25+",2010,14.98
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15+",2011,9.96
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15-24",2011,22.43
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 25+",2011,7.17
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15+",2012,10.97
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15-24",2012,27.54
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 25+",2012,7.56
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15+",2012,9.56
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15-24",2012,24.92
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 25+",2012,6.37
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15+",2012,16.99
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15-24",2012,39.22
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 25+",2012,12.55
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15+",2013,9.82
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15-24",2013,24.8
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 25+",2013,6.77
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15+",2013,8.3
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15-24",2013,21.6
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 25+",2013,5.54
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15+",2013,16.3
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15-24",2013,39.78
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 25+",2013,11.93
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15+",2014,10.2072
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15-24",2014,25.0269
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 25+",2014,7.3728
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15+",2014,8.9555
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15-24",2014,22.2901
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 25+",2014,6.3141
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15+",2014,15.582
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15-24",2014,39.0164
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 25+",2014,11.7741
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15+",2015,11.2061
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15-24",2015,29.8387
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 25+",2015,8.0333
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15+",2015,9.923
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15-24",2015,26.7223
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 25+",2015,6.9708
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15+",2015,16.566
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15-24",2015,45.302
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 25+",2015,12.3267
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15+",2016,10.2024
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15-24",2016,25.716
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 25+",2016,7.7093
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15+",2016,8.1766
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15-24",2016,22.0724
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 25+",2016,5.8076
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15+",2016,18.2473
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15-24",2016,44.9438
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 25+",2016,14.9526
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15+",2017,13.57
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 15-24",2017,39.31
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,"Age (Youth, adults): 25+",2017,9.95
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15+",2017,10.77
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 15-24",2017,33.07
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,"Age (Youth, adults): 25+",2017,7.39
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15+",2017,26.23
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 15-24",2017,82.02
Algeria,SDG indicator 8.5.2 - Unemployment rate (%),DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,"Age (Youth, adults): 25+",2017,20.92
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15+",2000,8.98
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15+",2000,5.06
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15+",2000,22.73
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15+",2001,9.26
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15-64",2001,9.43
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15-24",2001,27.7
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 25+",2001,4.61
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15+",2001,5.67
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15-64",2001,5.79
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15-24",2001,19.15
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 25+",2001,2.52
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15+",2001,22.06
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15-64",2001,22.18
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15-24",2001,51.1
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 25+",2001,12.59
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15+",2002,10.01
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15-64",2002,10.17
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15-24",2002,27.1
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 25+",2002,5.45
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15+",2002,6.22
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15-64",2002,6.33
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15-24",2002,21.39
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 25+",2002,2.74
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15+",2002,23.81
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15-64",2002,23.89
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15-24",2002,40.05
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 25+",2002,16.88
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15+",2003,11.01
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15+",2003,7.49
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15+",2003,23.31
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15+",2004,10.32
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15+",2004,5.94
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15+",2004,24.26
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15+",2005,11.2
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15+",2005,7.1
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15+",2005,24.3
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15+",2006,10.49
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15-64",2006,10.64
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15-24",2006,29.87
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 25+",2006,4.52
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15+",2006,6.68
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15-64",2006,6.8
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15-24",2006,20.57
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 25+",2006,2.74
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15+",2006,23.94
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15-64",2006,24
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15-24",2006,55.17
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 25+",2006,11.4
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15+",2007,8.8
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15-64",2007,8.95
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15-24",2007,24.8
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 25+",2007,4.21
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15+",2007,5.82
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15-64",2007,5.93
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 15-24",2007,17.16
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Male,"Age (Youth, adults): 25+",2007,2.63
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15+",2007,18.42
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15-64",2007,18.58
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 15-24",2007,47.89
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Female,"Age (Youth, adults): 25+",2007,9.4
Egypt,SDG indicator 8.5.2 - Unemployment rate (%),EGY - LFS - Labour force sample survey,Sex: Total,"Age (Youth, adults): 15+",2008,8.5168
